source,target,weight
Unknown green algal cells,Pinnularia viridis,0
Ameletopsis perscitus,Pinnularia viridis,0
Aspectrotanypus,Pinnularia viridis,0
Austroperla cyrene,Pinnularia viridis,0
Coloburiscus humeralis,Pinnularia viridis,0
Cricotopus II,Pinnularia viridis,0
Cristaperla,Pinnularia viridis,0
Deleatidium,Pinnularia viridis,0
Eriopterini,Pinnularia viridis,0
Eukiefiriella,Pinnularia viridis,0
Forcipomyiinae,Pinnularia viridis,0
Hydora adult,Pinnularia viridis,0
Hydora nitida l,Pinnularia viridis,0
Hydrobiosella stenocerca,Pinnularia viridis,0
Larsia sp.,Pinnularia viridis,0
Naonella,Pinnularia viridis,0
Oligochaeta I  ,Pinnularia viridis,0
Oligochaeta II,Pinnularia viridis,0
Oligochaeta lumbr blue,Pinnularia viridis,0
Paracalliope fluviatalus,Pinnularia viridis,0
Paralimnophila,Pinnularia viridis,0
Patatanytarsus nr grimmi,Pinnularia viridis,0
Paucispinigera approximata,Pinnularia viridis,0
Polypedellum green type,Pinnularia viridis,0
Stenoperla prasinia,Pinnularia viridis,0
Stictoclcaius,Pinnularia viridis,0
Tanytarsus spp.,Pinnularia viridis,0
Tanytarsus verspertinus,Pinnularia viridis,0
Zelanoperla,Pinnularia viridis,0
Crayfish,Pinnularia viridis,0
Unidentified detritus,Rhoicosphenia curvata,0
Plant material,Rhoicosphenia curvata,0
Terrestrial invertebrates,Rhoicosphenia curvata,0
Achnanthes inflata,Rhoicosphenia curvata,0
Achnanthes lanceolata,Rhoicosphenia curvata,0
Achnanthes linearis,Rhoicosphenia curvata,0
Achnanthes minutissima,Rhoicosphenia curvata,0
Blue green algae,Rhoicosphenia curvata,0
Calothrix,Rhoicosphenia curvata,0
Cocconeis placentula,Rhoicosphenia curvata,0
Cymbella aspera,Rhoicosphenia curvata,0
Cymbella kappi,Rhoicosphenia curvata,0
Eunotia pectinalis,Rhoicosphenia curvata,0
Frustulia rhomboides,Rhoicosphenia curvata,0
Gomphoneis herculeana,Rhoicosphenia curvata,0
Gomphonema angustatum,Rhoicosphenia curvata,0
Gomphonema truncatum,Rhoicosphenia curvata,0
Melosira varians,Rhoicosphenia curvata,0
Navicula avenacea,Rhoicosphenia curvata,0
Pinnularia divergens,Rhoicosphenia curvata,0
Pinnularia gibba,Rhoicosphenia curvata,0
Pinnularia sp.,Rhoicosphenia curvata,0
Pinnularia viridis,Rhoicosphenia curvata,0
Rhoicosphenia curvata,Rhoicosphenia curvata,0
Surirella elegans,Rhoicosphenia curvata,0
Surirella striatula,Rhoicosphenia curvata,0
Synedra rumpens,Rhoicosphenia curvata,0
Tabellaria flocculosa,Rhoicosphenia curvata,0
Unknown green algal cells,Rhoicosphenia curvata,0
Ameletopsis perscitus,Rhoicosphenia curvata,0
Aspectrotanypus,Rhoicosphenia curvata,0
Austroperla cyrene,Rhoicosphenia curvata,0
Coloburiscus humeralis,Rhoicosphenia curvata,0
Cricotopus II,Rhoicosphenia curvata,0
Cristaperla,Rhoicosphenia curvata,0
Deleatidium,Rhoicosphenia curvata,0
Eriopterini,Rhoicosphenia curvata,0
Eukiefiriella,Rhoicosphenia curvata,0
Forcipomyiinae,Rhoicosphenia curvata,0
Hydora adult,Rhoicosphenia curvata,0
Hydora nitida l,Rhoicosphenia curvata,0
Hydrobiosella stenocerca,Rhoicosphenia curvata,0
Larsia sp.,Rhoicosphenia curvata,0
Naonella,Rhoicosphenia curvata,0
Oligochaeta I  ,Rhoicosphenia curvata,0
Oligochaeta II,Rhoicosphenia curvata,0
Oligochaeta lumbr blue,Rhoicosphenia curvata,0
Paracalliope fluviatalus,Rhoicosphenia curvata,0
Paralimnophila,Rhoicosphenia curvata,0
Patatanytarsus nr grimmi,Rhoicosphenia curvata,0
Paucispinigera approximata,Rhoicosphenia curvata,0
Polypedellum green type,Rhoicosphenia curvata,0
Stenoperla prasinia,Rhoicosphenia curvata,0
Stictoclcaius,Rhoicosphenia curvata,0
Tanytarsus spp.,Rhoicosphenia curvata,0
Tanytarsus verspertinus,Rhoicosphenia curvata,0
Zelanoperla,Rhoicosphenia curvata,0
Crayfish,Rhoicosphenia curvata,0
Unidentified detritus,Surirella elegans,0
Plant material,Surirella elegans,0
Terrestrial invertebrates,Surirella elegans,0
Achnanthes inflata,Surirella elegans,0
Achnanthes lanceolata,Surirella elegans,0
Achnanthes linearis,Surirella elegans,0
Achnanthes minutissima,Surirella elegans,0
Blue green algae,Surirella elegans,0
Calothrix,Surirella elegans,0
Cocconeis placentula,Surirella elegans,0
Cymbella aspera,Surirella elegans,0
Cymbella kappi,Surirella elegans,0
Eunotia pectinalis,Surirella elegans,0
Frustulia rhomboides,Surirella elegans,0
Gomphoneis herculeana,Surirella elegans,0
Gomphonema angustatum,Surirella elegans,0
Gomphonema truncatum,Surirella elegans,0
Melosira varians,Surirella elegans,0
Navicula avenacea,Surirella elegans,0
Pinnularia divergens,Surirella elegans,0
Pinnularia gibba,Surirella elegans,0
Pinnularia sp.,Surirella elegans,0
Pinnularia viridis,Surirella elegans,0
Rhoicosphenia curvata,Surirella elegans,0
Surirella elegans,Surirella elegans,0
Surirella striatula,Surirella elegans,0
Synedra rumpens,Surirella elegans,0
Tabellaria flocculosa,Surirella elegans,0
Unknown green algal cells,Surirella elegans,0
Ameletopsis perscitus,Surirella elegans,0
Aspectrotanypus,Surirella elegans,0
Austroperla cyrene,Surirella elegans,0
Coloburiscus humeralis,Surirella elegans,0
Cricotopus II,Surirella elegans,0
Cristaperla,Surirella elegans,0
Deleatidium,Surirella elegans,0
Eriopterini,Surirella elegans,0
Eukiefiriella,Surirella elegans,0
Forcipomyiinae,Surirella elegans,0
Hydora adult,Surirella elegans,0
Hydora nitida l,Surirella elegans,0
Hydrobiosella stenocerca,Surirella elegans,0
Larsia sp.,Surirella elegans,0
Naonella,Surirella elegans,0
Oligochaeta I  ,Surirella elegans,0
Oligochaeta II,Surirella elegans,0
Oligochaeta lumbr blue,Surirella elegans,0
Paracalliope fluviatalus,Surirella elegans,0
Paralimnophila,Surirella elegans,0
Patatanytarsus nr grimmi,Surirella elegans,0
Paucispinigera approximata,Surirella elegans,0
Polypedellum green type,Surirella elegans,0
Stenoperla prasinia,Surirella elegans,0
Stictoclcaius,Surirella elegans,0
Tanytarsus spp.,Surirella elegans,0
Tanytarsus verspertinus,Surirella elegans,0
Zelanoperla,Surirella elegans,0
Crayfish,Surirella elegans,0
Unidentified detritus,Surirella striatula,0
Plant material,Surirella striatula,0
Terrestrial invertebrates,Surirella striatula,0
Achnanthes inflata,Surirella striatula,0
Achnanthes lanceolata,Surirella striatula,0
Achnanthes linearis,Surirella striatula,0
Achnanthes minutissima,Surirella striatula,0
Blue green algae,Surirella striatula,0
Calothrix,Surirella striatula,0
Cocconeis placentula,Surirella striatula,0
Cymbella aspera,Surirella striatula,0
Cymbella kappi,Surirella striatula,0
Eunotia pectinalis,Surirella striatula,0
Frustulia rhomboides,Surirella striatula,0
Gomphoneis herculeana,Surirella striatula,0
Gomphonema angustatum,Surirella striatula,0
Gomphonema truncatum,Surirella striatula,0
Melosira varians,Surirella striatula,0
Navicula avenacea,Surirella striatula,0
Pinnularia divergens,Surirella striatula,0
Pinnularia gibba,Surirella striatula,0
Pinnularia sp.,Surirella striatula,0
Pinnularia viridis,Surirella striatula,0
Rhoicosphenia curvata,Surirella striatula,0
Surirella elegans,Surirella striatula,0
Surirella striatula,Surirella striatula,0
Synedra rumpens,Surirella striatula,0
Tabellaria flocculosa,Surirella striatula,0
Unknown green algal cells,Surirella striatula,0
Ameletopsis perscitus,Surirella striatula,0
Aspectrotanypus,Surirella striatula,0
Austroperla cyrene,Surirella striatula,0
Coloburiscus humeralis,Surirella striatula,0
Cricotopus II,Surirella striatula,0
Cristaperla,Surirella striatula,0
Deleatidium,Surirella striatula,0
Eriopterini,Surirella striatula,0
Eukiefiriella,Surirella striatula,0
Forcipomyiinae,Surirella striatula,0
Hydora adult,Surirella striatula,0
Hydora nitida l,Surirella striatula,0
Hydrobiosella stenocerca,Surirella striatula,0
Larsia sp.,Surirella striatula,0
Naonella,Surirella striatula,0
Oligochaeta I  ,Surirella striatula,0
Oligochaeta II,Surirella striatula,0
Oligochaeta lumbr blue,Surirella striatula,0
Paracalliope fluviatalus,Surirella striatula,0
Paralimnophila,Surirella striatula,0
Patatanytarsus nr grimmi,Surirella striatula,0
Paucispinigera approximata,Surirella striatula,0
Polypedellum green type,Surirella striatula,0
Stenoperla prasinia,Surirella striatula,0
Stictoclcaius,Surirella striatula,0
Tanytarsus spp.,Surirella striatula,0
Tanytarsus verspertinus,Surirella striatula,0
Zelanoperla,Surirella striatula,0
Crayfish,Surirella striatula,0
Unidentified detritus,Synedra rumpens,0
Plant material,Synedra rumpens,0
Terrestrial invertebrates,Synedra rumpens,0
Achnanthes inflata,Synedra rumpens,0
Achnanthes lanceolata,Synedra rumpens,0
Achnanthes linearis,Synedra rumpens,0
Achnanthes minutissima,Synedra rumpens,0
Blue green algae,Synedra rumpens,0
Calothrix,Synedra rumpens,0
Cocconeis placentula,Synedra rumpens,0
Cymbella aspera,Synedra rumpens,0
Cymbella kappi,Synedra rumpens,0
Eunotia pectinalis,Synedra rumpens,0
Frustulia rhomboides,Synedra rumpens,0
Gomphoneis herculeana,Synedra rumpens,0
Gomphonema angustatum,Synedra rumpens,0
Gomphonema truncatum,Synedra rumpens,0
Melosira varians,Synedra rumpens,0
Navicula avenacea,Synedra rumpens,0
Pinnularia divergens,Synedra rumpens,0
Pinnularia gibba,Synedra rumpens,0
Pinnularia sp.,Synedra rumpens,0
Pinnularia viridis,Synedra rumpens,0
Rhoicosphenia curvata,Synedra rumpens,0
Surirella elegans,Synedra rumpens,0
Surirella striatula,Synedra rumpens,0
Synedra rumpens,Synedra rumpens,0
Tabellaria flocculosa,Synedra rumpens,0
Unknown green algal cells,Synedra rumpens,0
Ameletopsis perscitus,Synedra rumpens,0
Aspectrotanypus,Synedra rumpens,0
Austroperla cyrene,Synedra rumpens,0
Coloburiscus humeralis,Synedra rumpens,0
Cricotopus II,Synedra rumpens,0
Cristaperla,Synedra rumpens,0
Deleatidium,Synedra rumpens,0
Eriopterini,Synedra rumpens,0
Eukiefiriella,Synedra rumpens,0
Forcipomyiinae,Synedra rumpens,0
Hydora adult,Synedra rumpens,0
Hydora nitida l,Synedra rumpens,0
Hydrobiosella stenocerca,Synedra rumpens,0
Larsia sp.,Synedra rumpens,0
Naonella,Synedra rumpens,0
Oligochaeta I  ,Synedra rumpens,0
Oligochaeta II,Synedra rumpens,0
Oligochaeta lumbr blue,Synedra rumpens,0
Paracalliope fluviatalus,Synedra rumpens,0
Paralimnophila,Synedra rumpens,0
Patatanytarsus nr grimmi,Synedra rumpens,0
Paucispinigera approximata,Synedra rumpens,0
Polypedellum green type,Synedra rumpens,0
Stenoperla prasinia,Synedra rumpens,0
Stictoclcaius,Synedra rumpens,0
Tanytarsus spp.,Synedra rumpens,0
Tanytarsus verspertinus,Synedra rumpens,0
Zelanoperla,Synedra rumpens,0
Crayfish,Synedra rumpens,0
Unidentified detritus,Tabellaria flocculosa,0
Plant material,Tabellaria flocculosa,0
Terrestrial invertebrates,Tabellaria flocculosa,0
Achnanthes inflata,Tabellaria flocculosa,0
Achnanthes lanceolata,Tabellaria flocculosa,0
Achnanthes linearis,Tabellaria flocculosa,0
Achnanthes minutissima,Tabellaria flocculosa,0
Blue green algae,Tabellaria flocculosa,0
Calothrix,Tabellaria flocculosa,0
Cocconeis placentula,Tabellaria flocculosa,0
Cymbella aspera,Tabellaria flocculosa,0
Cymbella kappi,Tabellaria flocculosa,0
Eunotia pectinalis,Tabellaria flocculosa,0
Frustulia rhomboides,Tabellaria flocculosa,0
Gomphoneis herculeana,Tabellaria flocculosa,0
Gomphonema angustatum,Tabellaria flocculosa,0
Gomphonema truncatum,Tabellaria flocculosa,0
Melosira varians,Tabellaria flocculosa,0
Navicula avenacea,Tabellaria flocculosa,0
Pinnularia divergens,Tabellaria flocculosa,0
Pinnularia gibba,Tabellaria flocculosa,0
Pinnularia sp.,Tabellaria flocculosa,0
Pinnularia viridis,Tabellaria flocculosa,0
Rhoicosphenia curvata,Tabellaria flocculosa,0
Surirella elegans,Tabellaria flocculosa,0
Surirella striatula,Tabellaria flocculosa,0
Synedra rumpens,Tabellaria flocculosa,0
Tabellaria flocculosa,Tabellaria flocculosa,0
Unknown green algal cells,Tabellaria flocculosa,0
Ameletopsis perscitus,Tabellaria flocculosa,0
Aspectrotanypus,Tabellaria flocculosa,0
Austroperla cyrene,Tabellaria flocculosa,0
Coloburiscus humeralis,Tabellaria flocculosa,0
Cricotopus II,Tabellaria flocculosa,0
Cristaperla,Tabellaria flocculosa,0
Deleatidium,Tabellaria flocculosa,0
Eriopterini,Tabellaria flocculosa,0
Eukiefiriella,Tabellaria flocculosa,0
Forcipomyiinae,Tabellaria flocculosa,0
Hydora adult,Tabellaria flocculosa,0
Hydora nitida l,Tabellaria flocculosa,0
Hydrobiosella stenocerca,Tabellaria flocculosa,0
Larsia sp.,Tabellaria flocculosa,0
Naonella,Tabellaria flocculosa,0
Oligochaeta I  ,Tabellaria flocculosa,0
Oligochaeta II,Tabellaria flocculosa,0
Oligochaeta lumbr blue,Tabellaria flocculosa,0
Paracalliope fluviatalus,Tabellaria flocculosa,0
Paralimnophila,Tabellaria flocculosa,0
Patatanytarsus nr grimmi,Tabellaria flocculosa,0
Paucispinigera approximata,Tabellaria flocculosa,0
Polypedellum green type,Tabellaria flocculosa,0
Stenoperla prasinia,Tabellaria flocculosa,0
Stictoclcaius,Tabellaria flocculosa,0
Tanytarsus spp.,Tabellaria flocculosa,0
Tanytarsus verspertinus,Tabellaria flocculosa,0
Zelanoperla,Tabellaria flocculosa,0
Crayfish,Tabellaria flocculosa,0
Unidentified detritus,Unknown green algal cells,0
Plant material,Unknown green algal cells,0
Terrestrial invertebrates,Unknown green algal cells,0
Achnanthes inflata,Unknown green algal cells,0
Achnanthes lanceolata,Unknown green algal cells,0
Achnanthes linearis,Unknown green algal cells,0
Achnanthes minutissima,Unknown green algal cells,0
Blue green algae,Unknown green algal cells,0
Calothrix,Unknown green algal cells,0
Cocconeis placentula,Unknown green algal cells,0
Cymbella aspera,Unknown green algal cells,0
Cymbella kappi,Unknown green algal cells,0
Eunotia pectinalis,Unknown green algal cells,0
Frustulia rhomboides,Unknown green algal cells,0
Gomphoneis herculeana,Unknown green algal cells,0
Gomphonema angustatum,Unknown green algal cells,0
Gomphonema truncatum,Unknown green algal cells,0
Melosira varians,Unknown green algal cells,0
Navicula avenacea,Unknown green algal cells,0
Pinnularia divergens,Unknown green algal cells,0
Pinnularia gibba,Unknown green algal cells,0
Pinnularia sp.,Unknown green algal cells,0
Pinnularia viridis,Unknown green algal cells,0
Rhoicosphenia curvata,Unknown green algal cells,0
Surirella elegans,Unknown green algal cells,0
Surirella striatula,Unknown green algal cells,0
Synedra rumpens,Unknown green algal cells,0
Tabellaria flocculosa,Unknown green algal cells,0
Unknown green algal cells,Unknown green algal cells,0
Ameletopsis perscitus,Unknown green algal cells,0
Aspectrotanypus,Unknown green algal cells,0
Austroperla cyrene,Unknown green algal cells,0
Coloburiscus humeralis,Unknown green algal cells,0
Cricotopus II,Unknown green algal cells,0
Cristaperla,Unknown green algal cells,0
Deleatidium,Unknown green algal cells,0
Eriopterini,Unknown green algal cells,0
Eukiefiriella,Unknown green algal cells,0
Forcipomyiinae,Unknown green algal cells,0
Hydora adult,Unknown green algal cells,0
Hydora nitida l,Unknown green algal cells,0
Hydrobiosella stenocerca,Unknown green algal cells,0
Larsia sp.,Unknown green algal cells,0
Naonella,Unknown green algal cells,0
Oligochaeta I  ,Unknown green algal cells,0
Oligochaeta II,Unknown green algal cells,0
Oligochaeta lumbr blue,Unknown green algal cells,0
Paracalliope fluviatalus,Unknown green algal cells,0
Paralimnophila,Unknown green algal cells,0
Patatanytarsus nr grimmi,Unknown green algal cells,0
Paucispinigera approximata,Unknown green algal cells,0
Polypedellum green type,Unknown green algal cells,0
Stenoperla prasinia,Unknown green algal cells,0
Stictoclcaius,Unknown green algal cells,0
Tanytarsus spp.,Unknown green algal cells,0
Tanytarsus verspertinus,Unknown green algal cells,0
Zelanoperla,Unknown green algal cells,0
Crayfish,Unknown green algal cells,0
Unidentified detritus,Ameletopsis perscitus (N=10),0
Plant material,Ameletopsis perscitus (N=10),0
Terrestrial invertebrates,Ameletopsis perscitus (N=10),1
Achnanthes inflata,Ameletopsis perscitus (N=10),0
Achnanthes lanceolata,Ameletopsis perscitus (N=10),0
Achnanthes linearis,Ameletopsis perscitus (N=10),0
Achnanthes minutissima,Ameletopsis perscitus (N=10),0
Blue green algae,Ameletopsis perscitus (N=10),0
Calothrix,Ameletopsis perscitus (N=10),0
Cocconeis placentula,Ameletopsis perscitus (N=10),0
Cymbella aspera,Ameletopsis perscitus (N=10),0
Cymbella kappi,Ameletopsis perscitus (N=10),0
Eunotia pectinalis,Ameletopsis perscitus (N=10),0
Frustulia rhomboides,Ameletopsis perscitus (N=10),0
Gomphoneis herculeana,Ameletopsis perscitus (N=10),0
Gomphonema angustatum,Ameletopsis perscitus (N=10),0
Gomphonema truncatum,Ameletopsis perscitus (N=10),0
Melosira varians,Ameletopsis perscitus (N=10),0
Navicula avenacea,Ameletopsis perscitus (N=10),0
Pinnularia divergens,Ameletopsis perscitus (N=10),0
Pinnularia gibba,Ameletopsis perscitus (N=10),0
Pinnularia sp.,Ameletopsis perscitus (N=10),0
Pinnularia viridis,Ameletopsis perscitus (N=10),0
Rhoicosphenia curvata,Ameletopsis perscitus (N=10),0
Surirella elegans,Ameletopsis perscitus (N=10),0
Surirella striatula,Ameletopsis perscitus (N=10),0
Synedra rumpens,Ameletopsis perscitus (N=10),0
Tabellaria flocculosa,Ameletopsis perscitus (N=10),0
Unknown green algal cells,Ameletopsis perscitus (N=10),0
Ameletopsis perscitus,Ameletopsis perscitus (N=10),0
Aspectrotanypus,Ameletopsis perscitus (N=10),0
Austroperla cyrene,Ameletopsis perscitus (N=10),1
Coloburiscus humeralis,Ameletopsis perscitus (N=10),0
Cricotopus II,Ameletopsis perscitus (N=10),0
Cristaperla,Ameletopsis perscitus (N=10),0
Deleatidium,Ameletopsis perscitus (N=10),0
Eriopterini,Ameletopsis perscitus (N=10),0
Eukiefiriella,Ameletopsis perscitus (N=10),0
Forcipomyiinae,Ameletopsis perscitus (N=10),0
Hydora adult,Ameletopsis perscitus (N=10),0
Hydora nitida l,Ameletopsis perscitus (N=10),0
Hydrobiosella stenocerca,Ameletopsis perscitus (N=10),1
Larsia sp.,Ameletopsis perscitus (N=10),0
Naonella,Ameletopsis perscitus (N=10),0
Oligochaeta I  ,Ameletopsis perscitus (N=10),1
Oligochaeta II,Ameletopsis perscitus (N=10),1
Oligochaeta lumbr blue,Ameletopsis perscitus (N=10),0
Paracalliope fluviatalus,Ameletopsis perscitus (N=10),0
Paralimnophila,Ameletopsis perscitus (N=10),0
Patatanytarsus nr grimmi,Ameletopsis perscitus (N=10),0
Paucispinigera approximata,Ameletopsis perscitus (N=10),0
Polypedellum green type,Ameletopsis perscitus (N=10),0
Stenoperla prasinia,Ameletopsis perscitus (N=10),0
Stictoclcaius,Ameletopsis perscitus (N=10),0
Tanytarsus spp.,Ameletopsis perscitus (N=10),0
Tanytarsus verspertinus,Ameletopsis perscitus (N=10),0
Zelanoperla,Ameletopsis perscitus (N=10),0
Crayfish,Ameletopsis perscitus (N=10),0
Unidentified detritus,Aspectrotanypus (N=Larsia),0
Plant material,Aspectrotanypus (N=Larsia),0
Terrestrial invertebrates,Aspectrotanypus (N=Larsia),0
Achnanthes inflata,Aspectrotanypus (N=Larsia),0
Achnanthes lanceolata,Aspectrotanypus (N=Larsia),0
Achnanthes linearis,Aspectrotanypus (N=Larsia),0
Achnanthes minutissima,Aspectrotanypus (N=Larsia),0
Blue green algae,Aspectrotanypus (N=Larsia),0
Calothrix,Aspectrotanypus (N=Larsia),0
Cocconeis placentula,Aspectrotanypus (N=Larsia),0
Cymbella aspera,Aspectrotanypus (N=Larsia),0
Cymbella kappi,Aspectrotanypus (N=Larsia),0
Eunotia pectinalis,Aspectrotanypus (N=Larsia),0
Frustulia rhomboides,Aspectrotanypus (N=Larsia),0
Gomphoneis herculeana,Aspectrotanypus (N=Larsia),0
Gomphonema angustatum,Aspectrotanypus (N=Larsia),0
Gomphonema truncatum,Aspectrotanypus (N=Larsia),0
Melosira varians,Aspectrotanypus (N=Larsia),0
Navicula avenacea,Aspectrotanypus (N=Larsia),0
Pinnularia divergens,Aspectrotanypus (N=Larsia),0
Pinnularia gibba,Aspectrotanypus (N=Larsia),0
Pinnularia sp.,Aspectrotanypus (N=Larsia),0
Pinnularia viridis,Aspectrotanypus (N=Larsia),0
Rhoicosphenia curvata,Aspectrotanypus (N=Larsia),0
Surirella elegans,Aspectrotanypus (N=Larsia),0
Surirella striatula,Aspectrotanypus (N=Larsia),0
Synedra rumpens,Aspectrotanypus (N=Larsia),0
Tabellaria flocculosa,Aspectrotanypus (N=Larsia),0
Unknown green algal cells,Aspectrotanypus (N=Larsia),0
Ameletopsis perscitus,Aspectrotanypus (N=Larsia),0
Aspectrotanypus,Aspectrotanypus (N=Larsia),0
Austroperla cyrene,Aspectrotanypus (N=Larsia),0
Coloburiscus humeralis,Aspectrotanypus (N=Larsia),0
Cricotopus II,Aspectrotanypus (N=Larsia),0
Cristaperla,Aspectrotanypus (N=Larsia),0
Deleatidium,Aspectrotanypus (N=Larsia),0
Eriopterini,Aspectrotanypus (N=Larsia),0
Eukiefiriella,Aspectrotanypus (N=Larsia),0
Forcipomyiinae,Aspectrotanypus (N=Larsia),0
Hydora adult,Aspectrotanypus (N=Larsia),0
Hydora nitida l,Aspectrotanypus (N=Larsia),0
Hydrobiosella stenocerca,Aspectrotanypus (N=Larsia),0
Larsia sp.,Aspectrotanypus (N=Larsia),0
Naonella,Aspectrotanypus (N=Larsia),0
Oligochaeta I  ,Aspectrotanypus (N=Larsia),0
Oligochaeta II,Aspectrotanypus (N=Larsia),0
Oligochaeta lumbr blue,Aspectrotanypus (N=Larsia),0
Paracalliope fluviatalus,Aspectrotanypus (N=Larsia),0
Paralimnophila,Aspectrotanypus (N=Larsia),0
Patatanytarsus nr grimmi,Aspectrotanypus (N=Larsia),0
Paucispinigera approximata,Aspectrotanypus (N=Larsia),0
Polypedellum green type,Aspectrotanypus (N=Larsia),0
Stenoperla prasinia,Aspectrotanypus (N=Larsia),0
Stictoclcaius,Aspectrotanypus (N=Larsia),0
Tanytarsus spp.,Aspectrotanypus (N=Larsia),0
Tanytarsus verspertinus,Aspectrotanypus (N=Larsia),0
Zelanoperla,Aspectrotanypus (N=Larsia),0
Crayfish,Aspectrotanypus (N=Larsia),0
Unidentified detritus,Austroperla cyrene (N=5),1
Plant material,Austroperla cyrene (N=5),0
Terrestrial invertebrates,Austroperla cyrene (N=5),0
Achnanthes inflata,Austroperla cyrene (N=5),0
Achnanthes lanceolata,Austroperla cyrene (N=5),0
Achnanthes linearis,Austroperla cyrene (N=5),0
Achnanthes minutissima,Austroperla cyrene (N=5),0
Blue green algae,Austroperla cyrene (N=5),0
Calothrix,Austroperla cyrene (N=5),0
Cocconeis placentula,Austroperla cyrene (N=5),1
Cymbella aspera,Austroperla cyrene (N=5),0
Cymbella kappi,Austroperla cyrene (N=5),0
Eunotia pectinalis,Austroperla cyrene (N=5),0
Frustulia rhomboides,Austroperla cyrene (N=5),0
Gomphoneis herculeana,Austroperla cyrene (N=5),0
Gomphonema angustatum,Austroperla cyrene (N=5),0
Gomphonema truncatum,Austroperla cyrene (N=5),0
Melosira varians,Austroperla cyrene (N=5),0
Navicula avenacea,Austroperla cyrene (N=5),0
Pinnularia divergens,Austroperla cyrene (N=5),0
Pinnularia gibba,Austroperla cyrene (N=5),0
Pinnularia sp.,Austroperla cyrene (N=5),0
Pinnularia viridis,Austroperla cyrene (N=5),0
Rhoicosphenia curvata,Austroperla cyrene (N=5),0
Surirella elegans,Austroperla cyrene (N=5),0
Surirella striatula,Austroperla cyrene (N=5),0
Synedra rumpens,Austroperla cyrene (N=5),0
Tabellaria flocculosa,Austroperla cyrene (N=5),0
Unknown green algal cells,Austroperla cyrene (N=5),0
Ameletopsis perscitus,Austroperla cyrene (N=5),0
Aspectrotanypus,Austroperla cyrene (N=5),0
Austroperla cyrene,Austroperla cyrene (N=5),0
Coloburiscus humeralis,Austroperla cyrene (N=5),0
Cricotopus II,Austroperla cyrene (N=5),0
Cristaperla,Austroperla cyrene (N=5),0
Deleatidium,Austroperla cyrene (N=5),0
Eriopterini,Austroperla cyrene (N=5),0
Eukiefiriella,Austroperla cyrene (N=5),0
Forcipomyiinae,Austroperla cyrene (N=5),0
Hydora adult,Austroperla cyrene (N=5),0
Hydora nitida l,Austroperla cyrene (N=5),0
Hydrobiosella stenocerca,Austroperla cyrene (N=5),0
Larsia sp.,Austroperla cyrene (N=5),0
Naonella,Austroperla cyrene (N=5),0
Oligochaeta I  ,Austroperla cyrene (N=5),0
Oligochaeta II,Austroperla cyrene (N=5),0
Oligochaeta lumbr blue,Austroperla cyrene (N=5),0
Paracalliope fluviatalus,Austroperla cyrene (N=5),0
Paralimnophila,Austroperla cyrene (N=5),0
Patatanytarsus nr grimmi,Austroperla cyrene (N=5),0
Paucispinigera approximata,Austroperla cyrene (N=5),0
Polypedellum green type,Austroperla cyrene (N=5),0
Stenoperla prasinia,Austroperla cyrene (N=5),0
Stictoclcaius,Austroperla cyrene (N=5),0
Tanytarsus spp.,Austroperla cyrene (N=5),0
Tanytarsus verspertinus,Austroperla cyrene (N=5),0
Zelanoperla,Austroperla cyrene (N=5),0
Crayfish,Austroperla cyrene (N=5),0
Unidentified detritus,Coloburiscus humeralis (N=1),1
Plant material,Coloburiscus humeralis (N=1),0
Terrestrial invertebrates,Coloburiscus humeralis (N=1),0
Achnanthes inflata,Coloburiscus humeralis (N=1),0
Achnanthes lanceolata,Coloburiscus humeralis (N=1),0
Achnanthes linearis,Coloburiscus humeralis (N=1),0
Achnanthes minutissima,Coloburiscus humeralis (N=1),0
Blue green algae,Coloburiscus humeralis (N=1),0
Calothrix,Coloburiscus humeralis (N=1),0
Cocconeis placentula,Coloburiscus humeralis (N=1),0
Cymbella aspera,Coloburiscus humeralis (N=1),0
Cymbella kappi,Coloburiscus humeralis (N=1),0
Eunotia pectinalis,Coloburiscus humeralis (N=1),0
Frustulia rhomboides,Coloburiscus humeralis (N=1),0
Gomphoneis herculeana,Coloburiscus humeralis (N=1),0
Gomphonema angustatum,Coloburiscus humeralis (N=1),0
Gomphonema truncatum,Coloburiscus humeralis (N=1),0
Melosira varians,Coloburiscus humeralis (N=1),0
Navicula avenacea,Coloburiscus humeralis (N=1),0
Pinnularia divergens,Coloburiscus humeralis (N=1),0
Pinnularia gibba,Coloburiscus humeralis (N=1),0
Pinnularia sp.,Coloburiscus humeralis (N=1),0
Pinnularia viridis,Coloburiscus humeralis (N=1),0
Rhoicosphenia curvata,Coloburiscus humeralis (N=1),0
Surirella elegans,Coloburiscus humeralis (N=1),0
Surirella striatula,Coloburiscus humeralis (N=1),0
Synedra rumpens,Coloburiscus humeralis (N=1),0
Tabellaria flocculosa,Coloburiscus humeralis (N=1),0
Unknown green algal cells,Coloburiscus humeralis (N=1),0
Ameletopsis perscitus,Coloburiscus humeralis (N=1),0
Aspectrotanypus,Coloburiscus humeralis (N=1),0
Austroperla cyrene,Coloburiscus humeralis (N=1),0
Coloburiscus humeralis,Coloburiscus humeralis (N=1),0
Cricotopus II,Coloburiscus humeralis (N=1),0
Cristaperla,Coloburiscus humeralis (N=1),0
Deleatidium,Coloburiscus humeralis (N=1),0
