source,target,weight
Navicula avenacea,Paracalliope fluviatalus (N=10),1
Navicula rhynocephala,Paracalliope fluviatalus (N=10),0
Nitzschia dissipata,Paracalliope fluviatalus (N=10),0
Nitzschia dubia,Paracalliope fluviatalus (N=10),0
Nitzschia linearis,Paracalliope fluviatalus (N=10),0
Pinnularia spp.,Paracalliope fluviatalus (N=10),0
Rhoicosphenia curvata,Paracalliope fluviatalus (N=10),1
Staurostratum,Paracalliope fluviatalus (N=10),0
Surirella elegans,Paracalliope fluviatalus (N=10),0
Synedra ulna,Paracalliope fluviatalus (N=10),0
Tabellaria flocculosa,Paracalliope fluviatalus (N=10),0
Ulothrix,Paracalliope fluviatalus (N=10),0
Ameletopsis perscitus,Paracalliope fluviatalus (N=10),0
Aoteapsyche,Paracalliope fluviatalus (N=10),0
Austroperla cyrene,Paracalliope fluviatalus (N=10),0
Austrosimulium,Paracalliope fluviatalus (N=10),0
Chironomini,Paracalliope fluviatalus (N=10),0
Coloburiscus,Paracalliope fluviatalus (N=10),0
Costachorema,Paracalliope fluviatalus (N=10),0
Cricotopus sp I,Paracalliope fluviatalus (N=10),0
Cricotopus sp II,Paracalliope fluviatalus (N=10),0
Cristaperla,Paracalliope fluviatalus (N=10),0
Deleatidium,Paracalliope fluviatalus (N=10),0
Eriopterini,Paracalliope fluviatalus (N=10),0
Eye forward chiron,Paracalliope fluviatalus (N=10),0
Helicopsyche,Paracalliope fluviatalus (N=10),0
Hudsonema aliena,Paracalliope fluviatalus (N=10),0
Hudsonema amabilis,Paracalliope fluviatalus (N=10),0
Hydora nitida (ad),Paracalliope fluviatalus (N=10),0
Hydora nitida (l),Paracalliope fluviatalus (N=10),0
Hydrobiosella stenocerca,Paracalliope fluviatalus (N=10),0
Hydrobiosis parumbripennis,Paracalliope fluviatalus (N=10),0
Mischoderus,Paracalliope fluviatalus (N=10),0
Nannochorista phillpotti,Paracalliope fluviatalus (N=10),0
Neozephlebia scita,Paracalliope fluviatalus (N=10),0
Oligo II,Paracalliope fluviatalus (N=10),0
Oligo Lumbri pink,Paracalliope fluviatalus (N=10),0
Oligo skinny,Paracalliope fluviatalus (N=10),0
Paracalliope fluviatalus,Paracalliope fluviatalus (N=10),0
Paracalliope pale,Paracalliope fluviatalus (N=10),0
Paralimnophila skuseii,Paracalliope fluviatalus (N=10),0
Paucispinigera approximata,Paracalliope fluviatalus (N=10),0
Polypedellum,Paracalliope fluviatalus (N=10),0
Polypedellum II,Paracalliope fluviatalus (N=10),0
Polyplectropus,Paracalliope fluviatalus (N=10),0
Scirtid,Paracalliope fluviatalus (N=10),0
Sphaerid,Paracalliope fluviatalus (N=10),0
Stenoperla prasinia,Paracalliope fluviatalus (N=10),0
Stictocladius,Paracalliope fluviatalus (N=10),0
Zelandobius,Paracalliope fluviatalus (N=10),0
Zelandoperla,Paracalliope fluviatalus (N=10),0
Zelandotipula,Paracalliope fluviatalus (N=10),0
Anguilla dieffenbachii,Paracalliope fluviatalus (N=10),0
Unidentified detritus,Paracalliope pale (N=10),1
Terrestrial invertebrates,Paracalliope pale (N=10),0
Plant materials,Paracalliope pale (N=10),1
Meiofauna,Paracalliope pale (N=10),0
Achnanthes inflata,Paracalliope pale (N=10),0
Achnanthes lanceolata,Paracalliope pale (N=10),0
Achnanthes linearis,Paracalliope pale (N=10),0
Achnanthes minutissima,Paracalliope pale (N=10),0
Ankitodesmus sp.,Paracalliope pale (N=10),0
Batrachospermum,Paracalliope pale (N=10),1
Blue-green algae,Paracalliope pale (N=10),1
Calothrix,Paracalliope pale (N=10),0
Cocconeis placentula,Paracalliope pale (N=10),0
Cymbella kappi,Paracalliope pale (N=10),0
Cymbella kappii,Paracalliope pale (N=10),0
Cymbella mulleri,Paracalliope pale (N=10),0
Diatoma heimale,Paracalliope pale (N=10),0
Epithemia sorex,Paracalliope pale (N=10),0
Eunotia pectinalis,Paracalliope pale (N=10),0
Fragilaria vaucheriae,Paracalliope pale (N=10),0
Frustulia rhomboides,Paracalliope pale (N=10),1
Gomphoneis herculeana,Paracalliope pale (N=10),1
Gomphonema accuminatum,Paracalliope pale (N=10),0
Gomphonema angustatum,Paracalliope pale (N=10),0
Gomphonema intricatum,Paracalliope pale (N=10),0
Gomphonema parvulum,Paracalliope pale (N=10),0
Gomphonema sp. III,Paracalliope pale (N=10),0
Gomphonema sp. unk,Paracalliope pale (N=10),0
Gomphonema truncatum,Paracalliope pale (N=10),0
Green algae,Paracalliope pale (N=10),0
Gyrosigma,Paracalliope pale (N=10),0
Melosira varians,Paracalliope pale (N=10),0
Navicula avenacea,Paracalliope pale (N=10),1
Navicula rhynocephala,Paracalliope pale (N=10),0
Nitzschia dissipata,Paracalliope pale (N=10),0
Nitzschia dubia,Paracalliope pale (N=10),0
Nitzschia linearis,Paracalliope pale (N=10),0
Pinnularia spp.,Paracalliope pale (N=10),0
Rhoicosphenia curvata,Paracalliope pale (N=10),1
Staurostratum,Paracalliope pale (N=10),0
Surirella elegans,Paracalliope pale (N=10),0
Synedra ulna,Paracalliope pale (N=10),0
Tabellaria flocculosa,Paracalliope pale (N=10),0
Ulothrix,Paracalliope pale (N=10),0
Ameletopsis perscitus,Paracalliope pale (N=10),0
Aoteapsyche,Paracalliope pale (N=10),0
Austroperla cyrene,Paracalliope pale (N=10),0
Austrosimulium,Paracalliope pale (N=10),0
Chironomini,Paracalliope pale (N=10),0
Coloburiscus,Paracalliope pale (N=10),0
Costachorema,Paracalliope pale (N=10),0
Cricotopus sp I,Paracalliope pale (N=10),0
Cricotopus sp II,Paracalliope pale (N=10),0
Cristaperla,Paracalliope pale (N=10),0
Deleatidium,Paracalliope pale (N=10),0
Eriopterini,Paracalliope pale (N=10),0
Eye forward chiron,Paracalliope pale (N=10),0
Helicopsyche,Paracalliope pale (N=10),0
Hudsonema aliena,Paracalliope pale (N=10),0
Hudsonema amabilis,Paracalliope pale (N=10),0
Hydora nitida (ad),Paracalliope pale (N=10),0
Hydora nitida (l),Paracalliope pale (N=10),0
Hydrobiosella stenocerca,Paracalliope pale (N=10),0
Hydrobiosis parumbripennis,Paracalliope pale (N=10),0
Mischoderus,Paracalliope pale (N=10),0
Nannochorista phillpotti,Paracalliope pale (N=10),0
Neozephlebia scita,Paracalliope pale (N=10),0
Oligo II,Paracalliope pale (N=10),0
Oligo Lumbri pink,Paracalliope pale (N=10),0
Oligo skinny,Paracalliope pale (N=10),0
Paracalliope fluviatalus,Paracalliope pale (N=10),0
Paracalliope pale,Paracalliope pale (N=10),0
Paralimnophila skuseii,Paracalliope pale (N=10),0
Paucispinigera approximata,Paracalliope pale (N=10),0
Polypedellum,Paracalliope pale (N=10),0
Polypedellum II,Paracalliope pale (N=10),0
Polyplectropus,Paracalliope pale (N=10),0
Scirtid,Paracalliope pale (N=10),0
Sphaerid,Paracalliope pale (N=10),0
Stenoperla prasinia,Paracalliope pale (N=10),0
Stictocladius,Paracalliope pale (N=10),0
Zelandobius,Paracalliope pale (N=10),0
Zelandoperla,Paracalliope pale (N=10),0
Zelandotipula,Paracalliope pale (N=10),0
Anguilla dieffenbachii,Paracalliope pale (N=10),0
Unidentified detritus,Paralimnophila skuseii (N=3),1
Terrestrial invertebrates,Paralimnophila skuseii (N=3),0
Plant materials,Paralimnophila skuseii (N=3),0
Meiofauna,Paralimnophila skuseii (N=3),0
Achnanthes inflata,Paralimnophila skuseii (N=3),0
Achnanthes lanceolata,Paralimnophila skuseii (N=3),0
Achnanthes linearis,Paralimnophila skuseii (N=3),0
Achnanthes minutissima,Paralimnophila skuseii (N=3),0
Ankitodesmus sp.,Paralimnophila skuseii (N=3),0
Batrachospermum,Paralimnophila skuseii (N=3),0
Blue-green algae,Paralimnophila skuseii (N=3),0
Calothrix,Paralimnophila skuseii (N=3),0
Cocconeis placentula,Paralimnophila skuseii (N=3),0
Cymbella kappi,Paralimnophila skuseii (N=3),0
Cymbella kappii,Paralimnophila skuseii (N=3),0
Cymbella mulleri,Paralimnophila skuseii (N=3),0
Diatoma heimale,Paralimnophila skuseii (N=3),0
Epithemia sorex,Paralimnophila skuseii (N=3),0
Eunotia pectinalis,Paralimnophila skuseii (N=3),0
Fragilaria vaucheriae,Paralimnophila skuseii (N=3),0
Frustulia rhomboides,Paralimnophila skuseii (N=3),0
Gomphoneis herculeana,Paralimnophila skuseii (N=3),0
Gomphonema accuminatum,Paralimnophila skuseii (N=3),0
Gomphonema angustatum,Paralimnophila skuseii (N=3),0
Gomphonema intricatum,Paralimnophila skuseii (N=3),0
Gomphonema parvulum,Paralimnophila skuseii (N=3),0
Gomphonema sp. III,Paralimnophila skuseii (N=3),0
Gomphonema sp. unk,Paralimnophila skuseii (N=3),0
Gomphonema truncatum,Paralimnophila skuseii (N=3),0
Green algae,Paralimnophila skuseii (N=3),0
Gyrosigma,Paralimnophila skuseii (N=3),0
Melosira varians,Paralimnophila skuseii (N=3),0
Navicula avenacea,Paralimnophila skuseii (N=3),0
Navicula rhynocephala,Paralimnophila skuseii (N=3),0
Nitzschia dissipata,Paralimnophila skuseii (N=3),0
Nitzschia dubia,Paralimnophila skuseii (N=3),0
Nitzschia linearis,Paralimnophila skuseii (N=3),0
Pinnularia spp.,Paralimnophila skuseii (N=3),0
Rhoicosphenia curvata,Paralimnophila skuseii (N=3),0
Staurostratum,Paralimnophila skuseii (N=3),1
Surirella elegans,Paralimnophila skuseii (N=3),0
Synedra ulna,Paralimnophila skuseii (N=3),0
Tabellaria flocculosa,Paralimnophila skuseii (N=3),0
Ulothrix,Paralimnophila skuseii (N=3),0
Ameletopsis perscitus,Paralimnophila skuseii (N=3),0
Aoteapsyche,Paralimnophila skuseii (N=3),0
Austroperla cyrene,Paralimnophila skuseii (N=3),0
Austrosimulium,Paralimnophila skuseii (N=3),0
Chironomini,Paralimnophila skuseii (N=3),0
Coloburiscus,Paralimnophila skuseii (N=3),0
Costachorema,Paralimnophila skuseii (N=3),0
Cricotopus sp I,Paralimnophila skuseii (N=3),0
Cricotopus sp II,Paralimnophila skuseii (N=3),0
Cristaperla,Paralimnophila skuseii (N=3),0
Deleatidium,Paralimnophila skuseii (N=3),0
Eriopterini,Paralimnophila skuseii (N=3),0
Eye forward chiron,Paralimnophila skuseii (N=3),0
Helicopsyche,Paralimnophila skuseii (N=3),0
Hudsonema aliena,Paralimnophila skuseii (N=3),0
Hudsonema amabilis,Paralimnophila skuseii (N=3),0
Hydora nitida (ad),Paralimnophila skuseii (N=3),0
Hydora nitida (l),Paralimnophila skuseii (N=3),0
Hydrobiosella stenocerca,Paralimnophila skuseii (N=3),0
Hydrobiosis parumbripennis,Paralimnophila skuseii (N=3),0
Mischoderus,Paralimnophila skuseii (N=3),0
Nannochorista phillpotti,Paralimnophila skuseii (N=3),0
Neozephlebia scita,Paralimnophila skuseii (N=3),0
Oligo II,Paralimnophila skuseii (N=3),0
Oligo Lumbri pink,Paralimnophila skuseii (N=3),0
Oligo skinny,Paralimnophila skuseii (N=3),0
Paracalliope fluviatalus,Paralimnophila skuseii (N=3),0
Paracalliope pale,Paralimnophila skuseii (N=3),0
Paralimnophila skuseii,Paralimnophila skuseii (N=3),0
Paucispinigera approximata,Paralimnophila skuseii (N=3),0
Polypedellum,Paralimnophila skuseii (N=3),0
Polypedellum II,Paralimnophila skuseii (N=3),0
Polyplectropus,Paralimnophila skuseii (N=3),0
Scirtid,Paralimnophila skuseii (N=3),0
Sphaerid,Paralimnophila skuseii (N=3),0
Stenoperla prasinia,Paralimnophila skuseii (N=3),0
Stictocladius,Paralimnophila skuseii (N=3),0
Zelandobius,Paralimnophila skuseii (N=3),0
Zelandoperla,Paralimnophila skuseii (N=3),0
Zelandotipula,Paralimnophila skuseii (N=3),0
Anguilla dieffenbachii,Paralimnophila skuseii (N=3),0
Unidentified detritus,Paucispinigera approximata (N=1),1
Terrestrial invertebrates,Paucispinigera approximata (N=1),0
Plant materials,Paucispinigera approximata (N=1),1
Meiofauna,Paucispinigera approximata (N=1),0
Achnanthes inflata,Paucispinigera approximata (N=1),0
Achnanthes lanceolata,Paucispinigera approximata (N=1),0
Achnanthes linearis,Paucispinigera approximata (N=1),0
Achnanthes minutissima,Paucispinigera approximata (N=1),0
Ankitodesmus sp.,Paucispinigera approximata (N=1),0
Batrachospermum,Paucispinigera approximata (N=1),0
Blue-green algae,Paucispinigera approximata (N=1),1
Calothrix,Paucispinigera approximata (N=1),0
Cocconeis placentula,Paucispinigera approximata (N=1),0
Cymbella kappi,Paucispinigera approximata (N=1),0
Cymbella kappii,Paucispinigera approximata (N=1),0
Cymbella mulleri,Paucispinigera approximata (N=1),0
Diatoma heimale,Paucispinigera approximata (N=1),0
Epithemia sorex,Paucispinigera approximata (N=1),0
Eunotia pectinalis,Paucispinigera approximata (N=1),0
Fragilaria vaucheriae,Paucispinigera approximata (N=1),0
Frustulia rhomboides,Paucispinigera approximata (N=1),0
Gomphoneis herculeana,Paucispinigera approximata (N=1),0
Gomphonema accuminatum,Paucispinigera approximata (N=1),0
Gomphonema angustatum,Paucispinigera approximata (N=1),0
Gomphonema intricatum,Paucispinigera approximata (N=1),0
Gomphonema parvulum,Paucispinigera approximata (N=1),0
Gomphonema sp. III,Paucispinigera approximata (N=1),0
Gomphonema sp. unk,Paucispinigera approximata (N=1),0
Gomphonema truncatum,Paucispinigera approximata (N=1),1
Green algae,Paucispinigera approximata (N=1),0
Gyrosigma,Paucispinigera approximata (N=1),0
Melosira varians,Paucispinigera approximata (N=1),0
Navicula avenacea,Paucispinigera approximata (N=1),0
Navicula rhynocephala,Paucispinigera approximata (N=1),0
Nitzschia dissipata,Paucispinigera approximata (N=1),0
Nitzschia dubia,Paucispinigera approximata (N=1),0
Nitzschia linearis,Paucispinigera approximata (N=1),0
Pinnularia spp.,Paucispinigera approximata (N=1),0
Rhoicosphenia curvata,Paucispinigera approximata (N=1),0
Staurostratum,Paucispinigera approximata (N=1),1
Surirella elegans,Paucispinigera approximata (N=1),0
Synedra ulna,Paucispinigera approximata (N=1),0
Tabellaria flocculosa,Paucispinigera approximata (N=1),0
Ulothrix,Paucispinigera approximata (N=1),0
Ameletopsis perscitus,Paucispinigera approximata (N=1),0
Aoteapsyche,Paucispinigera approximata (N=1),0
Austroperla cyrene,Paucispinigera approximata (N=1),0
Austrosimulium,Paucispinigera approximata (N=1),0
Chironomini,Paucispinigera approximata (N=1),0
Coloburiscus,Paucispinigera approximata (N=1),0
Costachorema,Paucispinigera approximata (N=1),0
Cricotopus sp I,Paucispinigera approximata (N=1),0
Cricotopus sp II,Paucispinigera approximata (N=1),0
Cristaperla,Paucispinigera approximata (N=1),0
Deleatidium,Paucispinigera approximata (N=1),0
Eriopterini,Paucispinigera approximata (N=1),0
Eye forward chiron,Paucispinigera approximata (N=1),0
Helicopsyche,Paucispinigera approximata (N=1),0
Hudsonema aliena,Paucispinigera approximata (N=1),0
Hudsonema amabilis,Paucispinigera approximata (N=1),0
Hydora nitida (ad),Paucispinigera approximata (N=1),0
Hydora nitida (l),Paucispinigera approximata (N=1),0
Hydrobiosella stenocerca,Paucispinigera approximata (N=1),0
Hydrobiosis parumbripennis,Paucispinigera approximata (N=1),0
Mischoderus,Paucispinigera approximata (N=1),0
Nannochorista phillpotti,Paucispinigera approximata (N=1),0
Neozephlebia scita,Paucispinigera approximata (N=1),0
Oligo II,Paucispinigera approximata (N=1),0
Oligo Lumbri pink,Paucispinigera approximata (N=1),0
Oligo skinny,Paucispinigera approximata (N=1),0
Paracalliope fluviatalus,Paucispinigera approximata (N=1),0
Paracalliope pale,Paucispinigera approximata (N=1),0
Paralimnophila skuseii,Paucispinigera approximata (N=1),0
Paucispinigera approximata,Paucispinigera approximata (N=1),0
Polypedellum,Paucispinigera approximata (N=1),0
Polypedellum II,Paucispinigera approximata (N=1),0
Polyplectropus,Paucispinigera approximata (N=1),0
Scirtid,Paucispinigera approximata (N=1),0
Sphaerid,Paucispinigera approximata (N=1),0
Stenoperla prasinia,Paucispinigera approximata (N=1),0
Stictocladius,Paucispinigera approximata (N=1),0
Zelandobius,Paucispinigera approximata (N=1),0
Zelandoperla,Paucispinigera approximata (N=1),0
Zelandotipula,Paucispinigera approximata (N=1),0
Anguilla dieffenbachii,Paucispinigera approximata (N=1),0
Unidentified detritus,Polypedellum (N=4),1
Terrestrial invertebrates,Polypedellum (N=4),0
Plant materials,Polypedellum (N=4),1
Meiofauna,Polypedellum (N=4),0
Achnanthes inflata,Polypedellum (N=4),0
Achnanthes lanceolata,Polypedellum (N=4),1
Achnanthes linearis,Polypedellum (N=4),0
Achnanthes minutissima,Polypedellum (N=4),0
Ankitodesmus sp.,Polypedellum (N=4),0
Batrachospermum,Polypedellum (N=4),0
Blue-green algae,Polypedellum (N=4),0
Calothrix,Polypedellum (N=4),0
Cocconeis placentula,Polypedellum (N=4),1
Cymbella kappi,Polypedellum (N=4),0
Cymbella kappii,Polypedellum (N=4),1
Cymbella mulleri,Polypedellum (N=4),0
Diatoma heimale,Polypedellum (N=4),0
Epithemia sorex,Polypedellum (N=4),0
Eunotia pectinalis,Polypedellum (N=4),0
Fragilaria vaucheriae,Polypedellum (N=4),0
Frustulia rhomboides,Polypedellum (N=4),0
Gomphoneis herculeana,Polypedellum (N=4),0
Gomphonema accuminatum,Polypedellum (N=4),0
Gomphonema angustatum,Polypedellum (N=4),0
Gomphonema intricatum,Polypedellum (N=4),0
Gomphonema parvulum,Polypedellum (N=4),0
Gomphonema sp. III,Polypedellum (N=4),0
Gomphonema sp. unk,Polypedellum (N=4),0
Gomphonema truncatum,Polypedellum (N=4),0
Green algae,Polypedellum (N=4),0
Gyrosigma,Polypedellum (N=4),0
Melosira varians,Polypedellum (N=4),0
Navicula avenacea,Polypedellum (N=4),0
Navicula rhynocephala,Polypedellum (N=4),0
Nitzschia dissipata,Polypedellum (N=4),1
Nitzschia dubia,Polypedellum (N=4),0
Nitzschia linearis,Polypedellum (N=4),0
Pinnularia spp.,Polypedellum (N=4),0
Rhoicosphenia curvata,Polypedellum (N=4),0
Staurostratum,Polypedellum (N=4),1
Surirella elegans,Polypedellum (N=4),0
Synedra ulna,Polypedellum (N=4),0
Tabellaria flocculosa,Polypedellum (N=4),0
Ulothrix,Polypedellum (N=4),0
Ameletopsis perscitus,Polypedellum (N=4),0
Aoteapsyche,Polypedellum (N=4),0
Austroperla cyrene,Polypedellum (N=4),0
Austrosimulium,Polypedellum (N=4),0
Chironomini,Polypedellum (N=4),0
Coloburiscus,Polypedellum (N=4),0
Costachorema,Polypedellum (N=4),0
Cricotopus sp I,Polypedellum (N=4),0
Cricotopus sp II,Polypedellum (N=4),0
Cristaperla,Polypedellum (N=4),0
Deleatidium,Polypedellum (N=4),0
Eriopterini,Polypedellum (N=4),0
Eye forward chiron,Polypedellum (N=4),0
Helicopsyche,Polypedellum (N=4),0
Hudsonema aliena,Polypedellum (N=4),0
Hudsonema amabilis,Polypedellum (N=4),0
Hydora nitida (ad),Polypedellum (N=4),0
Hydora nitida (l),Polypedellum (N=4),0
Hydrobiosella stenocerca,Polypedellum (N=4),0
Hydrobiosis parumbripennis,Polypedellum (N=4),0
Mischoderus,Polypedellum (N=4),0
Nannochorista phillpotti,Polypedellum (N=4),0
Neozephlebia scita,Polypedellum (N=4),0
Oligo II,Polypedellum (N=4),0
Oligo Lumbri pink,Polypedellum (N=4),0
Oligo skinny,Polypedellum (N=4),0
Paracalliope fluviatalus,Polypedellum (N=4),0
Paracalliope pale,Polypedellum (N=4),0
Paralimnophila skuseii,Polypedellum (N=4),0
Paucispinigera approximata,Polypedellum (N=4),0
Polypedellum,Polypedellum (N=4),0
Polypedellum II,Polypedellum (N=4),0
Polyplectropus,Polypedellum (N=4),0
Scirtid,Polypedellum (N=4),0
Sphaerid,Polypedellum (N=4),0
Stenoperla prasinia,Polypedellum (N=4),0
Stictocladius,Polypedellum (N=4),0
Zelandobius,Polypedellum (N=4),0
Zelandoperla,Polypedellum (N=4),0
Zelandotipula,Polypedellum (N=4),0
Anguilla dieffenbachii,Polypedellum (N=4),0
Unidentified detritus,Polypedellum II (N=1),1
Terrestrial invertebrates,Polypedellum II (N=1),0
Plant materials,Polypedellum II (N=1),0
Meiofauna,Polypedellum II (N=1),0
Achnanthes inflata,Polypedellum II (N=1),0
Achnanthes lanceolata,Polypedellum II (N=1),0
Achnanthes linearis,Polypedellum II (N=1),0
Achnanthes minutissima,Polypedellum II (N=1),0
Ankitodesmus sp.,Polypedellum II (N=1),0
Batrachospermum,Polypedellum II (N=1),0
Blue-green algae,Polypedellum II (N=1),1
Calothrix,Polypedellum II (N=1),1
Cocconeis placentula,Polypedellum II (N=1),1
Cymbella kappi,Polypedellum II (N=1),0
Cymbella kappii,Polypedellum II (N=1),0
Cymbella mulleri,Polypedellum II (N=1),0
Diatoma heimale,Polypedellum II (N=1),0
Epithemia sorex,Polypedellum II (N=1),0
Eunotia pectinalis,Polypedellum II (N=1),0
Fragilaria vaucheriae,Polypedellum II (N=1),0
Frustulia rhomboides,Polypedellum II (N=1),0
Gomphoneis herculeana,Polypedellum II (N=1),0
Gomphonema accuminatum,Polypedellum II (N=1),0
Gomphonema angustatum,Polypedellum II (N=1),0
Gomphonema intricatum,Polypedellum II (N=1),0
Gomphonema parvulum,Polypedellum II (N=1),0
Gomphonema sp. III,Polypedellum II (N=1),0
Gomphonema sp. unk,Polypedellum II (N=1),0
Gomphonema truncatum,Polypedellum II (N=1),0
Green algae,Polypedellum II (N=1),0
Gyrosigma,Polypedellum II (N=1),0
Melosira varians,Polypedellum II (N=1),0
Navicula avenacea,Polypedellum II (N=1),0
Navicula rhynocephala,Polypedellum II (N=1),0
Nitzschia dissipata,Polypedellum II (N=1),0
Nitzschia dubia,Polypedellum II (N=1),0
Nitzschia linearis,Polypedellum II (N=1),0
Pinnularia spp.,Polypedellum II (N=1),0
Rhoicosphenia curvata,Polypedellum II (N=1),0
Staurostratum,Polypedellum II (N=1),1
Surirella elegans,Polypedellum II (N=1),0
Synedra ulna,Polypedellum II (N=1),0
Tabellaria flocculosa,Polypedellum II (N=1),0
Ulothrix,Polypedellum II (N=1),0
Ameletopsis perscitus,Polypedellum II (N=1),0
Aoteapsyche,Polypedellum II (N=1),0
Austroperla cyrene,Polypedellum II (N=1),0
Austrosimulium,Polypedellum II (N=1),0
Chironomini,Polypedellum II (N=1),0
Coloburiscus,Polypedellum II (N=1),0
Costachorema,Polypedellum II (N=1),0
Cricotopus sp I,Polypedellum II (N=1),0
Cricotopus sp II,Polypedellum II (N=1),0
Cristaperla,Polypedellum II (N=1),0
Deleatidium,Polypedellum II (N=1),0
Eriopterini,Polypedellum II (N=1),0
Eye forward chiron,Polypedellum II (N=1),0
Helicopsyche,Polypedellum II (N=1),0
Hudsonema aliena,Polypedellum II (N=1),0
Hudsonema amabilis,Polypedellum II (N=1),0
Hydora nitida (ad),Polypedellum II (N=1),0
Hydora nitida (l),Polypedellum II (N=1),0
Hydrobiosella stenocerca,Polypedellum II (N=1),0
Hydrobiosis parumbripennis,Polypedellum II (N=1),0
Mischoderus,Polypedellum II (N=1),0
Nannochorista phillpotti,Polypedellum II (N=1),0
Neozephlebia scita,Polypedellum II (N=1),0
Oligo II,Polypedellum II (N=1),0
Oligo Lumbri pink,Polypedellum II (N=1),0
Oligo skinny,Polypedellum II (N=1),0
Paracalliope fluviatalus,Polypedellum II (N=1),0
Paracalliope pale,Polypedellum II (N=1),0
Paralimnophila skuseii,Polypedellum II (N=1),0
Paucispinigera approximata,Polypedellum II (N=1),0
Polypedellum,Polypedellum II (N=1),0
Polypedellum II,Polypedellum II (N=1),0
Polyplectropus,Polypedellum II (N=1),0
Scirtid,Polypedellum II (N=1),0
Sphaerid,Polypedellum II (N=1),0
Stenoperla prasinia,Polypedellum II (N=1),0
Stictocladius,Polypedellum II (N=1),0
Zelandobius,Polypedellum II (N=1),0
Zelandoperla,Polypedellum II (N=1),0
Zelandotipula,Polypedellum II (N=1),0
Anguilla dieffenbachii,Polypedellum II (N=1),0
Unidentified detritus,Polyplectropus puerilis (N=1),0
Terrestrial invertebrates,Polyplectropus puerilis (N=1),0
Plant materials,Polyplectropus puerilis (N=1),0
Meiofauna,Polyplectropus puerilis (N=1),0
Achnanthes inflata,Polyplectropus puerilis (N=1),0
Achnanthes lanceolata,Polyplectropus puerilis (N=1),0
Achnanthes linearis,Polyplectropus puerilis (N=1),0
Achnanthes minutissima,Polyplectropus puerilis (N=1),0
Ankitodesmus sp.,Polyplectropus puerilis (N=1),0
Batrachospermum,Polyplectropus puerilis (N=1),0
Blue-green algae,Polyplectropus puerilis (N=1),0
Calothrix,Polyplectropus puerilis (N=1),0
Cocconeis placentula,Polyplectropus puerilis (N=1),0
Cymbella kappi,Polyplectropus puerilis (N=1),0
Cymbella kappii,Polyplectropus puerilis (N=1),0
Cymbella mulleri,Polyplectropus puerilis (N=1),0
Diatoma heimale,Polyplectropus puerilis (N=1),0
Epithemia sorex,Polyplectropus puerilis (N=1),0
Eunotia pectinalis,Polyplectropus puerilis (N=1),0
Fragilaria vaucheriae,Polyplectropus puerilis (N=1),0
Frustulia rhomboides,Polyplectropus puerilis (N=1),0
Gomphoneis herculeana,Polyplectropus puerilis (N=1),0
Gomphonema accuminatum,Polyplectropus puerilis (N=1),0
Gomphonema angustatum,Polyplectropus puerilis (N=1),0
Gomphonema intricatum,Polyplectropus puerilis (N=1),0
Gomphonema parvulum,Polyplectropus puerilis (N=1),0
Gomphonema sp. III,Polyplectropus puerilis (N=1),0
Gomphonema sp. unk,Polyplectropus puerilis (N=1),0
Gomphonema truncatum,Polyplectropus puerilis (N=1),0
Green algae,Polyplectropus puerilis (N=1),0
Gyrosigma,Polyplectropus puerilis (N=1),0
Melosira varians,Polyplectropus puerilis (N=1),0
Navicula avenacea,Polyplectropus puerilis (N=1),0
Navicula rhynocephala,Polyplectropus puerilis (N=1),0
Nitzschia dissipata,Polyplectropus puerilis (N=1),0
Nitzschia dubia,Polyplectropus puerilis (N=1),0
Nitzschia linearis,Polyplectropus puerilis (N=1),0
Pinnularia spp.,Polyplectropus puerilis (N=1),0
Rhoicosphenia curvata,Polyplectropus puerilis (N=1),0
Staurostratum,Polyplectropus puerilis (N=1),1
Surirella elegans,Polyplectropus puerilis (N=1),0
Synedra ulna,Polyplectropus puerilis (N=1),0
Tabellaria flocculosa,Polyplectropus puerilis (N=1),0
Ulothrix,Polyplectropus puerilis (N=1),0
Ameletopsis perscitus,Polyplectropus puerilis (N=1),0
Aoteapsyche,Polyplectropus puerilis (N=1),0
Austroperla cyrene,Polyplectropus puerilis (N=1),0
Austrosimulium,Polyplectropus puerilis (N=1),0
Chironomini,Polyplectropus puerilis (N=1),0
Coloburiscus,Polyplectropus puerilis (N=1),0
Costachorema,Polyplectropus puerilis (N=1),0
Cricotopus sp I,Polyplectropus puerilis (N=1),0
Cricotopus sp II,Polyplectropus puerilis (N=1),0
Cristaperla,Polyplectropus puerilis (N=1),0
Deleatidium,Polyplectropus puerilis (N=1),0
Eriopterini,Polyplectropus puerilis (N=1),0
Eye forward chiron,Polyplectropus puerilis (N=1),0
Helicopsyche,Polyplectropus puerilis (N=1),0
Hudsonema aliena,Polyplectropus puerilis (N=1),0
Hudsonema amabilis,Polyplectropus puerilis (N=1),0
Hydora nitida (ad),Polyplectropus puerilis (N=1),0
Hydora nitida (l),Polyplectropus puerilis (N=1),0
Hydrobiosella stenocerca,Polyplectropus puerilis (N=1),0
Hydrobiosis parumbripennis,Polyplectropus puerilis (N=1),0
Mischoderus,Polyplectropus puerilis (N=1),0
Nannochorista phillpotti,Polyplectropus puerilis (N=1),0
Neozephlebia scita,Polyplectropus puerilis (N=1),0
Oligo II,Polyplectropus puerilis (N=1),1
Oligo Lumbri pink,Polyplectropus puerilis (N=1),0
