source,target,weight
Semotilus atromaculatus,Neoechinorhynchus.3,0
Rhinichthys cataractae,Neoechinorhynchus.3,0
Chrosomus eos,Neoechinorhynchus.3,0
Notropis atherinoides,Neoechinorhynchus.3,0
Notropis cornutus,Neoechinorhynchus.3,0
Notropis hudsonius,Neoechinorhynchus.3,23
Notropis volucellus,Neoechinorhynchus.3,0
Notropis heterolepis,Neoechinorhynchus.3,0
Pimephales notatus,Neoechinorhynchus.3,0
Ictalurus nebulosus,Neoechinorhynchus.3,0
Esox lucius,Neoechinorhynchus.3,3
Percopsis omiscomaycus,Neoechinorhynchus.3,0
Perca flavescens,Neoechinorhynchus.3,5.5
Stizostedion vitreum,Neoechinorhynchus.3,0
Etheostoma nigrum,Neoechinorhynchus.3,0
Etheostoma exile,Neoechinorhynchus.3,0
Micropterus dolomieui,Neoechinorhynchus.3,0.9
Micropterus salmoides,Neoechinorhynchus.3,0
Lepomis gibbosus,Neoechinorhynchus.3,0
Ambloplites rupestris,Neoechinorhynchus.3,0
Lota lota,Neoechinorhynchus.3,4.8
Culaea inconstans,Neoechinorhynchus.3,44.1
Cottus bairdi,Neoechinorhynchus.3,0
Host species,Neoechinorhynchus.4,80
Osmerus mordax,Neoechinorhynchus.4,0
Coregonus artedi,Neoechinorhynchus.4,0
Coregonus hoyi,Neoechinorhynchus.4,0
Coregonus clupeaformis,Neoechinorhynchus.4,0
Prosopium cylindraceum,Neoechinorhynchus.4,9.1
Oncorhynchus mykiss,Neoechinorhynchus.4,0
Salvelinus fontinalis,Neoechinorhynchus.4,0
Salvelinus namaycush,Neoechinorhynchus.4,0
Catostomus commersoni,Neoechinorhynchus.4,0
Catostomus catostomus,Neoechinorhynchus.4,0
Semotilus atromaculatus,Neoechinorhynchus.4,0
Rhinichthys cataractae,Neoechinorhynchus.4,0
Chrosomus eos,Neoechinorhynchus.4,0
Notropis atherinoides,Neoechinorhynchus.4,0
Notropis cornutus,Neoechinorhynchus.4,0
Notropis hudsonius,Neoechinorhynchus.4,0
Notropis volucellus,Neoechinorhynchus.4,0
Notropis heterolepis,Neoechinorhynchus.4,0
Pimephales notatus,Neoechinorhynchus.4,0
Ictalurus nebulosus,Neoechinorhynchus.4,0
Esox lucius,Neoechinorhynchus.4,0
Percopsis omiscomaycus,Neoechinorhynchus.4,0
Perca flavescens,Neoechinorhynchus.4,0
Stizostedion vitreum,Neoechinorhynchus.4,0
Etheostoma nigrum,Neoechinorhynchus.4,0
Etheostoma exile,Neoechinorhynchus.4,0
Micropterus dolomieui,Neoechinorhynchus.4,0
Micropterus salmoides,Neoechinorhynchus.4,0
Lepomis gibbosus,Neoechinorhynchus.4,0
Ambloplites rupestris,Neoechinorhynchus.4,0
Lota lota,Neoechinorhynchus.4,0
Culaea inconstans,Neoechinorhynchus.4,0
Cottus bairdi,Neoechinorhynchus.4,0
Host species,Neoechinorhynchus.5,81
Osmerus mordax,Neoechinorhynchus.5,0
Coregonus artedi,Neoechinorhynchus.5,0
Coregonus hoyi,Neoechinorhynchus.5,0
Coregonus clupeaformis,Neoechinorhynchus.5,0
Prosopium cylindraceum,Neoechinorhynchus.5,0
Oncorhynchus mykiss,Neoechinorhynchus.5,0
Salvelinus fontinalis,Neoechinorhynchus.5,0
Salvelinus namaycush,Neoechinorhynchus.5,0
Catostomus commersoni,Neoechinorhynchus.5,0
Catostomus catostomus,Neoechinorhynchus.5,0
Semotilus atromaculatus,Neoechinorhynchus.5,0
Rhinichthys cataractae,Neoechinorhynchus.5,0
Chrosomus eos,Neoechinorhynchus.5,0
Notropis atherinoides,Neoechinorhynchus.5,0
Notropis cornutus,Neoechinorhynchus.5,0
Notropis hudsonius,Neoechinorhynchus.5,0
Notropis volucellus,Neoechinorhynchus.5,0
Notropis heterolepis,Neoechinorhynchus.5,0
Pimephales notatus,Neoechinorhynchus.5,0
Ictalurus nebulosus,Neoechinorhynchus.5,0
Esox lucius,Neoechinorhynchus.5,0
Percopsis omiscomaycus,Neoechinorhynchus.5,5.3
Perca flavescens,Neoechinorhynchus.5,0
Stizostedion vitreum,Neoechinorhynchus.5,0
Etheostoma nigrum,Neoechinorhynchus.5,0
Etheostoma exile,Neoechinorhynchus.5,0
Micropterus dolomieui,Neoechinorhynchus.5,0
Micropterus salmoides,Neoechinorhynchus.5,0
Lepomis gibbosus,Neoechinorhynchus.5,0
Ambloplites rupestris,Neoechinorhynchus.5,0
Lota lota,Neoechinorhynchus.5,0
Culaea inconstans,Neoechinorhynchus.5,0
Cottus bairdi,Neoechinorhynchus.5,0
Host species,Octospinifer,82
Osmerus mordax,Octospinifer,0
Coregonus artedi,Octospinifer,0
Coregonus hoyi,Octospinifer,0
Coregonus clupeaformis,Octospinifer,0
Prosopium cylindraceum,Octospinifer,0
Oncorhynchus mykiss,Octospinifer,0
Salvelinus fontinalis,Octospinifer,0
Salvelinus namaycush,Octospinifer,0
Catostomus commersoni,Octospinifer,3.9
Catostomus catostomus,Octospinifer,0
Semotilus atromaculatus,Octospinifer,0
Rhinichthys cataractae,Octospinifer,0
Chrosomus eos,Octospinifer,0
Notropis atherinoides,Octospinifer,0
Notropis cornutus,Octospinifer,0
Notropis hudsonius,Octospinifer,0
Notropis volucellus,Octospinifer,0
Notropis heterolepis,Octospinifer,0
Pimephales notatus,Octospinifer,0
Ictalurus nebulosus,Octospinifer,0
Esox lucius,Octospinifer,0
Percopsis omiscomaycus,Octospinifer,0
Perca flavescens,Octospinifer,0
Stizostedion vitreum,Octospinifer,0
Etheostoma nigrum,Octospinifer,0
Etheostoma exile,Octospinifer,0
Micropterus dolomieui,Octospinifer,0
Micropterus salmoides,Octospinifer,0
Lepomis gibbosus,Octospinifer,0
Ambloplites rupestris,Octospinifer,0
Lota lota,Octospinifer,0
Culaea inconstans,Octospinifer,0
Cottus bairdi,Octospinifer,0
Host species,Pomphorhynchus,83
Osmerus mordax,Pomphorhynchus,0
Coregonus artedi,Pomphorhynchus,0
Coregonus hoyi,Pomphorhynchus,0
Coregonus clupeaformis,Pomphorhynchus,0
Prosopium cylindraceum,Pomphorhynchus,0
Oncorhynchus mykiss,Pomphorhynchus,0
Salvelinus fontinalis,Pomphorhynchus,0
Salvelinus namaycush,Pomphorhynchus,0
Catostomus commersoni,Pomphorhynchus,59.9
Catostomus catostomus,Pomphorhynchus,0
Semotilus atromaculatus,Pomphorhynchus,0
Rhinichthys cataractae,Pomphorhynchus,0
Chrosomus eos,Pomphorhynchus,0
Notropis atherinoides,Pomphorhynchus,0
Notropis cornutus,Pomphorhynchus,0
Notropis hudsonius,Pomphorhynchus,0
Notropis volucellus,Pomphorhynchus,0
Notropis heterolepis,Pomphorhynchus,0
Pimephales notatus,Pomphorhynchus,0
Ictalurus nebulosus,Pomphorhynchus,0
Esox lucius,Pomphorhynchus,1.5
Percopsis omiscomaycus,Pomphorhynchus,0
Perca flavescens,Pomphorhynchus,1
Stizostedion vitreum,Pomphorhynchus,0
Etheostoma nigrum,Pomphorhynchus,0
Etheostoma exile,Pomphorhynchus,0
Micropterus dolomieui,Pomphorhynchus,1.4
Micropterus salmoides,Pomphorhynchus,0
Lepomis gibbosus,Pomphorhynchus,0
Ambloplites rupestris,Pomphorhynchus,2.6
Lota lota,Pomphorhynchus,4.8
Culaea inconstans,Pomphorhynchus,0
Cottus bairdi,Pomphorhynchus,0
Host species,Pomphorhynchus.1,84
Osmerus mordax,Pomphorhynchus.1,2
Coregonus artedi,Pomphorhynchus.1,0
Coregonus hoyi,Pomphorhynchus.1,0
Coregonus clupeaformis,Pomphorhynchus.1,0
Prosopium cylindraceum,Pomphorhynchus.1,0
Oncorhynchus mykiss,Pomphorhynchus.1,0
Salvelinus fontinalis,Pomphorhynchus.1,0
Salvelinus namaycush,Pomphorhynchus.1,0
Catostomus commersoni,Pomphorhynchus.1,0
Catostomus catostomus,Pomphorhynchus.1,0
Semotilus atromaculatus,Pomphorhynchus.1,0
Rhinichthys cataractae,Pomphorhynchus.1,0
Chrosomus eos,Pomphorhynchus.1,0
Notropis atherinoides,Pomphorhynchus.1,0
Notropis cornutus,Pomphorhynchus.1,0
Notropis hudsonius,Pomphorhynchus.1,11
Notropis volucellus,Pomphorhynchus.1,0
Notropis heterolepis,Pomphorhynchus.1,0
Pimephales notatus,Pomphorhynchus.1,0
Ictalurus nebulosus,Pomphorhynchus.1,7.1
Esox lucius,Pomphorhynchus.1,0
Percopsis omiscomaycus,Pomphorhynchus.1,10.5
Perca flavescens,Pomphorhynchus.1,0.5
Stizostedion vitreum,Pomphorhynchus.1,0
Etheostoma nigrum,Pomphorhynchus.1,0
Etheostoma exile,Pomphorhynchus.1,0
Micropterus dolomieui,Pomphorhynchus.1,0
Micropterus salmoides,Pomphorhynchus.1,0
Lepomis gibbosus,Pomphorhynchus.1,0
Ambloplites rupestris,Pomphorhynchus.1,0
Lota lota,Pomphorhynchus.1,0
Culaea inconstans,Pomphorhynchus.1,0
Cottus bairdi,Pomphorhynchus.1,0
Host species,Actinobdella,85
Osmerus mordax,Actinobdella,0
Coregonus artedi,Actinobdella,0
Coregonus hoyi,Actinobdella,0
Coregonus clupeaformis,Actinobdella,0
Prosopium cylindraceum,Actinobdella,0
Oncorhynchus mykiss,Actinobdella,0
Salvelinus fontinalis,Actinobdella,0
Salvelinus namaycush,Actinobdella,0
Catostomus commersoni,Actinobdella,6.6
Catostomus catostomus,Actinobdella,2.6
Semotilus atromaculatus,Actinobdella,0
Rhinichthys cataractae,Actinobdella,0
Chrosomus eos,Actinobdella,0
Notropis atherinoides,Actinobdella,0
Notropis cornutus,Actinobdella,0
Notropis hudsonius,Actinobdella,0
Notropis volucellus,Actinobdella,0
Notropis heterolepis,Actinobdella,0
Pimephales notatus,Actinobdella,0
Ictalurus nebulosus,Actinobdella,0
Esox lucius,Actinobdella,0
Percopsis omiscomaycus,Actinobdella,0
Perca flavescens,Actinobdella,0
Stizostedion vitreum,Actinobdella,0
Etheostoma nigrum,Actinobdella,0
Etheostoma exile,Actinobdella,0
Micropterus dolomieui,Actinobdella,0
Micropterus salmoides,Actinobdella,0
Lepomis gibbosus,Actinobdella,0
Ambloplites rupestris,Actinobdella,0
Lota lota,Actinobdella,0
Culaea inconstans,Actinobdella,0
Cottus bairdi,Actinobdella,0
Host species,Illinobdella,86
Osmerus mordax,Illinobdella,0
Coregonus artedi,Illinobdella,0
Coregonus hoyi,Illinobdella,0
Coregonus clupeaformis,Illinobdella,0
Prosopium cylindraceum,Illinobdella,0
Oncorhynchus mykiss,Illinobdella,0
Salvelinus fontinalis,Illinobdella,0
Salvelinus namaycush,Illinobdella,0
Catostomus commersoni,Illinobdella,0
Catostomus catostomus,Illinobdella,0
Semotilus atromaculatus,Illinobdella,0
Rhinichthys cataractae,Illinobdella,0
Chrosomus eos,Illinobdella,0
Notropis atherinoides,Illinobdella,0
Notropis cornutus,Illinobdella,0
Notropis hudsonius,Illinobdella,0
Notropis volucellus,Illinobdella,0
Notropis heterolepis,Illinobdella,0
Pimephales notatus,Illinobdella,0
Ictalurus nebulosus,Illinobdella,0
Esox lucius,Illinobdella,0
Percopsis omiscomaycus,Illinobdella,0
Perca flavescens,Illinobdella,0.5
Stizostedion vitreum,Illinobdella,0
Etheostoma nigrum,Illinobdella,0
Etheostoma exile,Illinobdella,0
Micropterus dolomieui,Illinobdella,0
Micropterus salmoides,Illinobdella,0
Lepomis gibbosus,Illinobdella,0
Ambloplites rupestris,Illinobdella,0
Lota lota,Illinobdella,0
Culaea inconstans,Illinobdella,0
Cottus bairdi,Illinobdella,0
Host species,Illinobdella.1,87
Osmerus mordax,Illinobdella.1,0
Coregonus artedi,Illinobdella.1,0
Coregonus hoyi,Illinobdella.1,0
Coregonus clupeaformis,Illinobdella.1,0
Prosopium cylindraceum,Illinobdella.1,0
Oncorhynchus mykiss,Illinobdella.1,0
Salvelinus fontinalis,Illinobdella.1,0
Salvelinus namaycush,Illinobdella.1,0
Catostomus commersoni,Illinobdella.1,0
Catostomus catostomus,Illinobdella.1,0
Semotilus atromaculatus,Illinobdella.1,0
Rhinichthys cataractae,Illinobdella.1,0
Chrosomus eos,Illinobdella.1,0
Notropis atherinoides,Illinobdella.1,0
Notropis cornutus,Illinobdella.1,0
Notropis hudsonius,Illinobdella.1,0
Notropis volucellus,Illinobdella.1,0
Notropis heterolepis,Illinobdella.1,0
Pimephales notatus,Illinobdella.1,0
Ictalurus nebulosus,Illinobdella.1,0
Esox lucius,Illinobdella.1,0
Percopsis omiscomaycus,Illinobdella.1,0
Perca flavescens,Illinobdella.1,3
Stizostedion vitreum,Illinobdella.1,0
Etheostoma nigrum,Illinobdella.1,0
Etheostoma exile,Illinobdella.1,0
Micropterus dolomieui,Illinobdella.1,0
Micropterus salmoides,Illinobdella.1,0
Lepomis gibbosus,Illinobdella.1,0
Ambloplites rupestris,Illinobdella.1,2.6
Lota lota,Illinobdella.1,0
Culaea inconstans,Illinobdella.1,0
Cottus bairdi,Illinobdella.1,0
Host species,Illinobdella.2,88
Osmerus mordax,Illinobdella.2,0
Coregonus artedi,Illinobdella.2,0
Coregonus hoyi,Illinobdella.2,0
Coregonus clupeaformis,Illinobdella.2,0
Prosopium cylindraceum,Illinobdella.2,0
Oncorhynchus mykiss,Illinobdella.2,0
Salvelinus fontinalis,Illinobdella.2,0
Salvelinus namaycush,Illinobdella.2,0
Catostomus commersoni,Illinobdella.2,0
Catostomus catostomus,Illinobdella.2,0
Semotilus atromaculatus,Illinobdella.2,0
Rhinichthys cataractae,Illinobdella.2,0
Chrosomus eos,Illinobdella.2,0
Notropis atherinoides,Illinobdella.2,0
Notropis cornutus,Illinobdella.2,0
Notropis hudsonius,Illinobdella.2,0
Notropis volucellus,Illinobdella.2,0
Notropis heterolepis,Illinobdella.2,0
Pimephales notatus,Illinobdella.2,0
Ictalurus nebulosus,Illinobdella.2,0
Esox lucius,Illinobdella.2,0
Percopsis omiscomaycus,Illinobdella.2,0
Perca flavescens,Illinobdella.2,0
Stizostedion vitreum,Illinobdella.2,0
Etheostoma nigrum,Illinobdella.2,2.6
Etheostoma exile,Illinobdella.2,20
Micropterus dolomieui,Illinobdella.2,0.5
Micropterus salmoides,Illinobdella.2,0
Lepomis gibbosus,Illinobdella.2,0
Ambloplites rupestris,Illinobdella.2,0
Lota lota,Illinobdella.2,0
Culaea inconstans,Illinobdella.2,0
Cottus bairdi,Illinobdella.2,0
Host species,Achtheres,89
Osmerus mordax,Achtheres,0
Coregonus artedi,Achtheres,0
Coregonus hoyi,Achtheres,0
Coregonus clupeaformis,Achtheres,0
Prosopium cylindraceum,Achtheres,0
Oncorhynchus mykiss,Achtheres,0
Salvelinus fontinalis,Achtheres,0
Salvelinus namaycush,Achtheres,0
Catostomus commersoni,Achtheres,0
Catostomus catostomus,Achtheres,0
Semotilus atromaculatus,Achtheres,0
Rhinichthys cataractae,Achtheres,0
Chrosomus eos,Achtheres,0
Notropis atherinoides,Achtheres,0
Notropis cornutus,Achtheres,0
Notropis hudsonius,Achtheres,0
Notropis volucellus,Achtheres,0
Notropis heterolepis,Achtheres,0
Pimephales notatus,Achtheres,0
Ictalurus nebulosus,Achtheres,0
Esox lucius,Achtheres,0
Percopsis omiscomaycus,Achtheres,0
Perca flavescens,Achtheres,0
Stizostedion vitreum,Achtheres,0
Etheostoma nigrum,Achtheres,0
Etheostoma exile,Achtheres,0
Micropterus dolomieui,Achtheres,0
Micropterus salmoides,Achtheres,0
Lepomis gibbosus,Achtheres,0
Ambloplites rupestris,Achtheres,3.4
Lota lota,Achtheres,0
Culaea inconstans,Achtheres,0
Cottus bairdi,Achtheres,0
Host species,Achtheres.1,90
Osmerus mordax,Achtheres.1,0
Coregonus artedi,Achtheres.1,0
Coregonus hoyi,Achtheres.1,0
Coregonus clupeaformis,Achtheres.1,0
Prosopium cylindraceum,Achtheres.1,4.5
Oncorhynchus mykiss,Achtheres.1,0
Salvelinus fontinalis,Achtheres.1,0
Salvelinus namaycush,Achtheres.1,0
Catostomus commersoni,Achtheres.1,0
Catostomus catostomus,Achtheres.1,0
Semotilus atromaculatus,Achtheres.1,0
Rhinichthys cataractae,Achtheres.1,0
Chrosomus eos,Achtheres.1,0
Notropis atherinoides,Achtheres.1,0
Notropis cornutus,Achtheres.1,0
Notropis hudsonius,Achtheres.1,0
Notropis volucellus,Achtheres.1,0
Notropis heterolepis,Achtheres.1,0
Pimephales notatus,Achtheres.1,0
Ictalurus nebulosus,Achtheres.1,0
Esox lucius,Achtheres.1,0
Percopsis omiscomaycus,Achtheres.1,0
Perca flavescens,Achtheres.1,0
Stizostedion vitreum,Achtheres.1,0
Etheostoma nigrum,Achtheres.1,0
Etheostoma exile,Achtheres.1,0
Micropterus dolomieui,Achtheres.1,0
Micropterus salmoides,Achtheres.1,0
Lepomis gibbosus,Achtheres.1,0
Ambloplites rupestris,Achtheres.1,0
Lota lota,Achtheres.1,0
Culaea inconstans,Achtheres.1,0
Cottus bairdi,Achtheres.1,0
Host species,Achtheres.2,91
Osmerus mordax,Achtheres.2,0
Coregonus artedi,Achtheres.2,0
Coregonus hoyi,Achtheres.2,0
Coregonus clupeaformis,Achtheres.2,2
Prosopium cylindraceum,Achtheres.2,0
Oncorhynchus mykiss,Achtheres.2,0
Salvelinus fontinalis,Achtheres.2,0
Salvelinus namaycush,Achtheres.2,0
Catostomus commersoni,Achtheres.2,0
Catostomus catostomus,Achtheres.2,0
Semotilus atromaculatus,Achtheres.2,0
Rhinichthys cataractae,Achtheres.2,0
Chrosomus eos,Achtheres.2,0
Notropis atherinoides,Achtheres.2,0
Notropis cornutus,Achtheres.2,0
Notropis hudsonius,Achtheres.2,0
Notropis volucellus,Achtheres.2,0
Notropis heterolepis,Achtheres.2,0
Pimephales notatus,Achtheres.2,0
Ictalurus nebulosus,Achtheres.2,0
Esox lucius,Achtheres.2,0
Percopsis omiscomaycus,Achtheres.2,0
Perca flavescens,Achtheres.2,0
Stizostedion vitreum,Achtheres.2,0
Etheostoma nigrum,Achtheres.2,0
Etheostoma exile,Achtheres.2,0
Micropterus dolomieui,Achtheres.2,0
Micropterus salmoides,Achtheres.2,0
Lepomis gibbosus,Achtheres.2,0
Ambloplites rupestris,Achtheres.2,0
Lota lota,Achtheres.2,0
Culaea inconstans,Achtheres.2,0
Cottus bairdi,Achtheres.2,0
Host species,Achtheres.3,92
Osmerus mordax,Achtheres.3,0
Coregonus artedi,Achtheres.3,0
Coregonus hoyi,Achtheres.3,0
Coregonus clupeaformis,Achtheres.3,0
Prosopium cylindraceum,Achtheres.3,0
Oncorhynchus mykiss,Achtheres.3,0
Salvelinus fontinalis,Achtheres.3,0
Salvelinus namaycush,Achtheres.3,0
Catostomus commersoni,Achtheres.3,0
Catostomus catostomus,Achtheres.3,0
Semotilus atromaculatus,Achtheres.3,0
Rhinichthys cataractae,Achtheres.3,0
Chrosomus eos,Achtheres.3,0
Notropis atherinoides,Achtheres.3,0
Notropis cornutus,Achtheres.3,0
Notropis hudsonius,Achtheres.3,0
Notropis volucellus,Achtheres.3,0
Notropis heterolepis,Achtheres.3,0
Pimephales notatus,Achtheres.3,0
Ictalurus nebulosus,Achtheres.3,0
Esox lucius,Achtheres.3,0
Percopsis omiscomaycus,Achtheres.3,0
Perca flavescens,Achtheres.3,0
Stizostedion vitreum,Achtheres.3,0
Etheostoma nigrum,Achtheres.3,0
Etheostoma exile,Achtheres.3,0
Micropterus dolomieui,Achtheres.3,27.1
Micropterus salmoides,Achtheres.3,0
Lepomis gibbosus,Achtheres.3,0
Ambloplites rupestris,Achtheres.3,0
Lota lota,Achtheres.3,0
Culaea inconstans,Achtheres.3,0
Cottus bairdi,Achtheres.3,0
Host species,Ergasilus,93
Osmerus mordax,Ergasilus,0
Coregonus artedi,Ergasilus,0
Coregonus hoyi,Ergasilus,0
Coregonus clupeaformis,Ergasilus,0
Prosopium cylindraceum,Ergasilus,0
Oncorhynchus mykiss,Ergasilus,0
Salvelinus fontinalis,Ergasilus,0
Salvelinus namaycush,Ergasilus,0
Catostomus commersoni,Ergasilus,6.6
Catostomus catostomus,Ergasilus,41
Semotilus atromaculatus,Ergasilus,0
Rhinichthys cataractae,Ergasilus,0
Chrosomus eos,Ergasilus,0
Notropis atherinoides,Ergasilus,0
Notropis cornutus,Ergasilus,0
Notropis hudsonius,Ergasilus,0
Notropis volucellus,Ergasilus,0
Notropis heterolepis,Ergasilus,0
Pimephales notatus,Ergasilus,0
Ictalurus nebulosus,Ergasilus,0
Esox lucius,Ergasilus,0
Percopsis omiscomaycus,Ergasilus,36.8
Perca flavescens,Ergasilus,7.5
Stizostedion vitreum,Ergasilus,24.4
Etheostoma nigrum,Ergasilus,0
Etheostoma exile,Ergasilus,0
Micropterus dolomieui,Ergasilus,0.9
Micropterus salmoides,Ergasilus,0
Lepomis gibbosus,Ergasilus,1.8
Ambloplites rupestris,Ergasilus,2.6
Lota lota,Ergasilus,0
Culaea inconstans,Ergasilus,0
Cottus bairdi,Ergasilus,0
Host species,Salmincola,94
Osmerus mordax,Salmincola,0
Coregonus artedi,Salmincola,24.1
Coregonus hoyi,Salmincola,0
Coregonus clupeaformis,Salmincola,0
Prosopium cylindraceum,Salmincola,0
Oncorhynchus mykiss,Salmincola,0
Salvelinus fontinalis,Salmincola,0
Salvelinus namaycush,Salmincola,0
Catostomus commersoni,Salmincola,0
Catostomus catostomus,Salmincola,0
Semotilus atromaculatus,Salmincola,0
Rhinichthys cataractae,Salmincola,0
Chrosomus eos,Salmincola,0
Notropis atherinoides,Salmincola,0
Notropis cornutus,Salmincola,0
Notropis hudsonius,Salmincola,0
Notropis volucellus,Salmincola,0
Notropis heterolepis,Salmincola,0
Pimephales notatus,Salmincola,0
Ictalurus nebulosus,Salmincola,0
Esox lucius,Salmincola,0
Percopsis omiscomaycus,Salmincola,0
Perca flavescens,Salmincola,0
Stizostedion vitreum,Salmincola,0
Etheostoma nigrum,Salmincola,0
Etheostoma exile,Salmincola,0
Micropterus dolomieui,Salmincola,0
Micropterus salmoides,Salmincola,0
Lepomis gibbosus,Salmincola,0
Ambloplites rupestris,Salmincola,0
Lota lota,Salmincola,0
Culaea inconstans,Salmincola,0
Cottus bairdi,Salmincola,0
Host species,Salmincola.1,95
Osmerus mordax,Salmincola.1,0
Coregonus artedi,Salmincola.1,13.9
Coregonus hoyi,Salmincola.1,2.1
Coregonus clupeaformis,Salmincola.1,0
Prosopium cylindraceum,Salmincola.1,0
Oncorhynchus mykiss,Salmincola.1,0
Salvelinus fontinalis,Salmincola.1,0
Salvelinus namaycush,Salmincola.1,0
Catostomus commersoni,Salmincola.1,0
Catostomus catostomus,Salmincola.1,0
Semotilus atromaculatus,Salmincola.1,0
Rhinichthys cataractae,Salmincola.1,0
Chrosomus eos,Salmincola.1,0
Notropis atherinoides,Salmincola.1,0
Notropis cornutus,Salmincola.1,0
Notropis hudsonius,Salmincola.1,0
Notropis volucellus,Salmincola.1,0
Notropis heterolepis,Salmincola.1,0
Pimephales notatus,Salmincola.1,0
Ictalurus nebulosus,Salmincola.1,0
Esox lucius,Salmincola.1,0
Percopsis omiscomaycus,Salmincola.1,0
Perca flavescens,Salmincola.1,0
Stizostedion vitreum,Salmincola.1,0
Etheostoma nigrum,Salmincola.1,0
Etheostoma exile,Salmincola.1,0
Micropterus dolomieui,Salmincola.1,0
Micropterus salmoides,Salmincola.1,0
Lepomis gibbosus,Salmincola.1,0
Ambloplites rupestris,Salmincola.1,0
Lota lota,Salmincola.1,0
Culaea inconstans,Salmincola.1,0
Cottus bairdi,Salmincola.1,0
Host species,Salmincola.2,96
Osmerus mordax,Salmincola.2,0
Coregonus artedi,Salmincola.2,0
Coregonus hoyi,Salmincola.2,0
Coregonus clupeaformis,Salmincola.2,0
Prosopium cylindraceum,Salmincola.2,36.4
Oncorhynchus mykiss,Salmincola.2,0
Salvelinus fontinalis,Salmincola.2,0
Salvelinus namaycush,Salmincola.2,0
Catostomus commersoni,Salmincola.2,0
Catostomus catostomus,Salmincola.2,0
Semotilus atromaculatus,Salmincola.2,0
Rhinichthys cataractae,Salmincola.2,0
Chrosomus eos,Salmincola.2,0
Notropis atherinoides,Salmincola.2,0
Notropis cornutus,Salmincola.2,0
Notropis hudsonius,Salmincola.2,0
Notropis volucellus,Salmincola.2,0
Notropis heterolepis,Salmincola.2,0
Pimephales notatus,Salmincola.2,0
Ictalurus nebulosus,Salmincola.2,0
Esox lucius,Salmincola.2,0
Percopsis omiscomaycus,Salmincola.2,0
Perca flavescens,Salmincola.2,0
Stizostedion vitreum,Salmincola.2,0
Etheostoma nigrum,Salmincola.2,0
Etheostoma exile,Salmincola.2,0
Micropterus dolomieui,Salmincola.2,0
Micropterus salmoides,Salmincola.2,0
Lepomis gibbosus,Salmincola.2,0
Ambloplites rupestris,Salmincola.2,0
Lota lota,Salmincola.2,0
Culaea inconstans,Salmincola.2,0
Cottus bairdi,Salmincola.2,0
Host species,Argulus,97
Osmerus mordax,Argulus,0
Coregonus artedi,Argulus,5.1
Coregonus hoyi,Argulus,0
Coregonus clupeaformis,Argulus,0
Prosopium cylindraceum,Argulus,0
Oncorhynchus mykiss,Argulus,0
Salvelinus fontinalis,Argulus,0
Salvelinus namaycush,Argulus,0
Catostomus commersoni,Argulus,0
Catostomus catostomus,Argulus,0
Semotilus atromaculatus,Argulus,0
Rhinichthys cataractae,Argulus,0
Chrosomus eos,Argulus,0
Notropis atherinoides,Argulus,0
Notropis cornutus,Argulus,0
Notropis hudsonius,Argulus,0
Notropis volucellus,Argulus,0
Notropis heterolepis,Argulus,0
Pimephales notatus,Argulus,0
Ictalurus nebulosus,Argulus,0
Esox lucius,Argulus,0
Percopsis omiscomaycus,Argulus,5.3
Perca flavescens,Argulus,0
Stizostedion vitreum,Argulus,0
Etheostoma nigrum,Argulus,0
Etheostoma exile,Argulus,0
Micropterus dolomieui,Argulus,0
Micropterus salmoides,Argulus,0
Lepomis gibbosus,Argulus,0
Ambloplites rupestris,Argulus,0
Lota lota,Argulus,0
Culaea inconstans,Argulus,0
Cottus bairdi,Argulus,0
